sample_id,source_sample_id,true_label,dm,flux_density,width,arrival_time,sweep_contained,peak_sigma,peak_time_s
sample_000844,frb_00844,FRB,479.90359,9.12033,0.004791,0.971296,1,220.82,0.82772
sample_000845,frb_00845,FRB,725.637649,4.618702,0.004869,0.620194,0,3.82,0.18678
sample_000846,frb_00846,FRB,221.739867,8.124228,0.003762,1.008387,1,353.51,0.92013
sample_000847,frb_00847,FRB,776.66857,8.713472,0.004179,0.462317,0,2.38,0.04915
sample_000848,frb_00848,FRB,353.516263,11.236421,0.004685,0.932919,1,381.27,0.36962
sample_000849,frb_00849,FRB,311.045237,5.328568,0.003545,1.445501,0,3.35,0.43647
sample_000850,frb_00850,FRB,826.698374,6.471114,0.004202,1.038028,0,3.03,0.08061
sample_000851,frb_00851,FRB,232.395526,5.083715,0.003867,0.825298,1,147.35,0.51511
sample_000852,frb_00852,FRB,632.888148,6.862822,0.004809,0.714378,1,292.29,0.05702
sample_000853,frb_00853,FRB,344.658557,6.807724,0.00366,1.357895,1,348.95,0.85131
sample_000854,frb_00854,FRB,820.725729,8.369587,0.003832,1.539003,0,2.22,0.06881
sample_000855,frb_00855,FRB,395.000103,8.840367,0.003731,1.264148,1,308.11,1.04202
sample_000856,frb_00856,FRB,144.860653,7.493865,0.004656,1.018916,1,238.05,0.85328
sample_000857,frb_00857,FRB,778.130605,10.456389,0.004869,0.449657,0,3.33,0.01966
sample_000858,frb_00858,FRB,169.111232,8.503828,0.003192,0.620938,1,276.6,0.51708
sample_000859,frb_00859,FRB,245.988721,5.465118,0.003328,0.729393,1,98.04,0.39125
sample_000860,frb_00860,FRB,428.017071,6.803929,0.003867,1.502257,0,3.25,0.64586
sample_000861,frb_00861,FRB,551.70443,8.116151,0.003457,0.376217,1,398.62,0.05898
sample_000862,frb_00862,FRB,261.912317,9.798434,0.003299,0.701267,1,263.31,0.45416
sample_000863,frb_00863,FRB,829.017757,10.580174,0.004592,1.172811,0,1.75,0.04325
sample_000864,frb_00864,FRB,557.446612,7.751232,0.003204,0.826798,1,216.16,0.40698
sample_000865,frb_00865,FRB,235.362608,9.429152,0.004174,1.558969,1,480.58,1.27009
sample_000866,frb_00866,FRB,868.630104,11.563345,0.004373,1.03846,0,0.0,0.0
sample_000867,frb_00867,FRB,269.610809,5.724312,0.004201,1.494309,1,164.31,1.27205
sample_000868,frb_00868,FRB,870.742815,10.808879,0.003132,0.367467,0,0.0,0.0
sample_000869,frb_00869,FRB,492.735623,11.758133,0.004118,0.854023,1,174.72,0.59769
sample_000870,frb_00870,FRB,724.534557,10.557046,0.004739,0.978073,0,2.78,0.09142
sample_000871,frb_00871,FRB,879.132285,7.062711,0.004757,1.065772,0,0.0,0.0
sample_000872,frb_00872,FRB,308.651038,7.002505,0.004412,0.844165,1,461.14,0.61145
sample_000873,frb_00873,FRB,782.811864,9.090026,0.004776,0.793009,0,2.99,0.10813
sample_000874,frb_00874,FRB,344.03369,6.703359,0.004863,1.122038,1,538.63,0.76087
sample_000875,frb_00875,FRB,822.252648,10.823647,0.003615,0.658837,0,2.52,0.07471
sample_000876,frb_00876,FRB,208.299499,4.593067,0.004167,1.225187,1,188.98,1.12656
sample_000877,frb_00877,FRB,167.928244,9.154464,0.00498,1.393229,1,962.6,1.30744
sample_000878,frb_00878,FRB,802.070525,5.112965,0.003527,1.274609,1,65.4,0.00393
sample_000879,frb_00879,FRB,575.461919,9.681128,0.003127,1.000678,1,122.87,0.42861
sample_000880,frb_00880,FRB,170.372491,10.363693,0.004296,0.855434,1,305.27,0.64684
sample_000881,frb_00881,FRB,219.469666,6.589374,0.00362,1.080701,1,116.98,0.81592
sample_000882,frb_00882,FRB,377.723548,8.572537,0.003895,1.444554,1,486.38,0.93979
sample_000883,frb_00883,FRB,431.60702,9.331232,0.003028,1.272699,1,124.22,0.71762
sample_000884,frb_00884,FRB,225.134657,4.794138,0.003421,0.892878,1,158.46,0.57213
sample_000885,frb_00885,FRB,334.618833,8.383327,0.003297,1.515266,0,3.53,0.86704
sample_000886,frb_00886,FRB,622.662088,7.193676,0.003347,1.449382,0,3.02,0.55247
sample_000887,frb_00887,FRB,395.747036,6.355025,0.004501,0.357558,0,3.35,0.93487
sample_000888,frb_00888,FRB,314.731891,11.290733,0.003975,1.096847,1,601.87,0.68223
sample_000889,frb_00889,FRB,128.331772,11.139433,0.003087,1.365386,1,611.98,1.25239
sample_000890,frb_00890,FRB,694.951401,8.336563,0.003399,1.216608,1,99.72,0.28115
sample_000891,frb_00891,FRB,227.144447,5.204024,0.003288,0.887273,1,244.38,0.6547
sample_000892,frb_00892,FRB,738.384332,7.952223,0.003441,1.500509,0,4.3,0.24576
sample_000893,frb_00893,FRB,182.674955,4.962696,0.00448,0.792126,1,396.76,0.61932
sample_000894,frb_00894,FRB,138.661755,5.852316,0.00379,0.624583,1,294.93,0.5623
sample_000895,frb_00895,FRB,873.654814,11.466538,0.00459,1.490272,0,0.0,0.0
sample_000896,frb_00896,FRB,599.957039,4.771081,0.0048,1.623773,0,3.17,0.05407
sample_000897,frb_00897,FRB,181.185027,6.055577,0.003432,1.253874,1,258.06,1.1187
sample_000898,frb_00898,FRB,791.208785,4.702599,0.004117,0.707439,0,3.23,0.13468
sample_000899,frb_00899,FRB,122.642451,11.7047,0.003145,0.793767,1,684.14,0.73925
sample_000900,frb_00900,FRB,147.618925,5.499778,0.004802,0.489223,1,136.85,0.41091
sample_000901,frb_00901,FRB,689.991028,8.042413,0.0042,0.95041,0,3.61,0.348
sample_000902,frb_00902,FRB,866.935898,5.352532,0.003481,1.478525,0,0.0,0.0
sample_000903,frb_00903,FRB,359.37127,9.141626,0.004135,0.692151,1,200.13,0.43647
sample_000904,frb_00904,FRB,242.841338,11.345571,0.00477,0.466161,1,271.14,0.13173
sample_000905,frb_00905,FRB,258.323736,7.759144,0.003885,0.413686,1,569.18,0.09241
sample_000906,frb_00906,FRB,710.018996,4.54209,0.004515,1.018615,1,146.39,0.11993
sample_000907,frb_00907,FRB,635.061472,7.811957,0.004848,1.172186,0,2.69,0.28508
sample_000908,frb_00908,FRB,160.363128,8.711648,0.004545,0.72879,1,589.96,0.50332
sample_000909,frb_00909,FRB,503.268669,10.859808,0.004741,1.403682,0,2.71,0.7825
sample_000910,frb_00910,FRB,768.412905,4.80758,0.004423,0.735566,0,2.38,0.18874
sample_000911,frb_00911,FRB,569.369877,9.126636,0.00437,0.517014,1,103.73,0.30278
sample_000912,frb_00912,FRB,468.98144,5.697796,0.004517,1.049025,1,330.49,0.6724
sample_000913,frb_00913,FRB,377.961672,11.656999,0.003504,1.017241,1,596.77,0.8808
sample_000914,frb_00914,FRB,120.74215,6.582826,0.00365,1.281587,1,202.24,1.14622
sample_000915,frb_00915,FRB,575.554557,9.878938,0.004071,1.283361,0,2.9,0.60555
sample_000916,frb_00916,FRB,342.624235,4.656498,0.004006,0.652278,1,200.05,0.48169
sample_000917,frb_00917,FRB,847.292963,7.986472,0.003986,1.218399,0,2.47,0.01278
sample_000918,frb_00918,FRB,711.695398,8.746162,0.004158,0.420208,1,308.98,0.05898
sample_000919,frb_00919,FRB,327.762615,7.344415,0.004452,1.099502,1,166.82,0.98304
sample_000920,frb_00920,FRB,720.18614,10.412724,0.004094,1.433387,0,2.83,0.33718
sample_000921,frb_00921,FRB,740.495196,11.840312,0.004935,1.115528,0,4.09,0.03146
sample_000922,frb_00922,FRB,267.287785,4.889811,0.00325,0.459277,1,248.44,0.32637
sample_000923,frb_00923,FRB,798.566662,7.762917,0.0037,0.684116,0,3.03,0.03244
sample_000924,frb_00924,FRB,491.013845,6.819244,0.003608,0.581423,1,72.72,0.30474
sample_000925,frb_00925,FRB,403.493823,7.98844,0.003748,1.466554,0,3.14,0.9909
sample_000926,frb_00926,FRB,838.826729,6.464853,0.003278,0.987882,0,2.82,0.04522
sample_000927,frb_00927,FRB,672.763694,4.065637,0.004175,0.632029,0,3.84,0.232
sample_000928,frb_00928,FRB,314.343797,5.378996,0.003976,1.615409,0,2.97,0.88965
sample_000929,frb_00929,FRB,249.543253,6.866631,0.004028,0.65608,1,238.71,0.3303
sample_000930,frb_00930,FRB,622.562451,6.994615,0.003166,1.645651,0,3.25,0.34996
sample_000931,frb_00931,FRB,203.228974,10.733021,0.004868,0.798581,1,354.67,0.73335
sample_000932,frb_00932,FRB,798.03906,4.237696,0.004107,0.852246,0,2.82,0.15041
sample_000933,frb_00933,FRB,169.699658,5.99254,0.004665,1.560932,1,347.69,1.50209
sample_000934,frb_00934,FRB,894.742511,9.329129,0.004615,0.665694,0,0.0,0.0
sample_000935,frb_00935,FRB,738.214629,11.118558,0.003171,0.47149,0,3.61,0.06095
sample_000936,frb_00936,FRB,653.122313,7.887629,0.004872,0.506221,1,261.65,0.30278
sample_000937,frb_00937,FRB,196.514154,10.91429,0.003966,0.536984,1,680.72,0.48366
sample_000938,frb_00938,FRB,337.725509,7.046812,0.003344,1.581065,0,3.33,0.0118
sample_000939,frb_00939,FRB,663.304109,7.167906,0.004723,0.610072,1,87.21,0.26739
sample_000940,frb_00940,FRB,777.785375,5.022241,0.004441,1.52156,0,3.2,0.07274
sample_000941,frb_00941,FRB,832.872902,8.752531,0.004047,0.960866,0,2.34,0.06685
sample_000942,frb_00942,FRB,647.941894,4.304983,0.00391,1.295434,0,3.59,0.11993
sample_000943,frb_00943,FRB,495.43688,10.300004,0.003464,0.75846,1,114.98,0.36176
sample_000944,frb_00944,FRB,216.31745,5.458117,0.00405,0.628638,1,293.65,0.54657
sample_000945,frb_00945,FRB,321.389781,7.000808,0.003687,0.506861,1,169.34,0.26739
sample_000946,frb_00946,FRB,163.288642,5.357188,0.004154,1.529275,1,150.74,1.28975
sample_000947,frb_00947,FRB,284.262558,5.966153,0.003447,0.570509,1,108.2,0.47186
sample_000948,frb_00948,FRB,245.957066,11.266381,0.004713,0.804805,1,308.33,0.62915
sample_000949,frb_00949,FRB,227.214381,5.806009,0.003846,1.456775,1,156.65,1.26026
sample_000950,frb_00950,FRB,300.955596,6.934674,0.003608,0.580585,1,112.52,0.36372
sample_000951,frb_00951,FRB,423.119897,10.888012,0.003284,0.482636,1,253.76,0.29098
sample_000952,frb_00952,FRB,474.33543,9.301226,0.003493,0.686649,1,634.6,0.10617
sample_000953,frb_00953,FRB,802.538237,10.133212,0.003571,0.381885,0,2.71,0.04325
sample_000954,frb_00954,FRB,488.96118,4.750442,0.003799,1.623844,0,3.52,0.3765
sample_000955,frb_00955,FRB,699.844657,4.938185,0.004569,1.492153,0,3.22,0.28705
sample_000956,frb_00956,FRB,480.744389,10.980675,0.004365,0.461227,0,3.22,0.8926
sample_000957,frb_00957,FRB,653.712088,10.824002,0.003346,0.367732,0,3.15,0.26149
sample_000958,frb_00958,FRB,729.348932,6.891782,0.003219,0.648968,0,2.83,0.30671
sample_000959,frb_00959,FRB,779.685146,4.234309,0.004276,0.390015,1,85.12,0.05898
sample_000960,frb_00960,FRB,595.32432,4.757796,0.003582,0.352664,0,2.79,0.23593
sample_000961,frb_00961,FRB,891.115684,11.110205,0.005,0.76749,0,0.0,0.0
sample_000962,frb_00962,FRB,610.25647,7.046832,0.004855,0.517165,1,299.31,0.32637
sample_000963,frb_00963,FRB,676.482539,4.148273,0.004591,1.398653,0,2.97,0.15925
sample_000964,frb_00964,FRB,370.842182,9.536328,0.003286,1.185657,1,281.16,0.91226
sample_000965,frb_00965,FRB,496.195763,4.50141,0.004727,0.474844,0,2.68,0.68813
sample_000966,frb_00966,FRB,784.293813,8.709069,0.003868,0.713986,0,3.41,0.1042
sample_000967,frb_00967,FRB,169.925942,10.352388,0.003416,1.218572,1,478.86,1.07938
sample_000968,frb_00968,FRB,884.661084,5.107259,0.003561,0.835406,0,0.0,0.0
sample_000969,frb_00969,FRB,719.626685,9.733909,0.003942,1.561186,0,3.24,0.15925
sample_000970,frb_00970,FRB,230.848374,4.589638,0.004799,0.539068,1,432.76,0.41484
sample_000971,frb_00971,FRB,501.384253,11.552364,0.003675,0.803042,1,998.03,0.44827
sample_000972,frb_00972,FRB,297.427759,5.412735,0.003685,1.183223,1,362.03,1.05775
sample_000973,frb_00973,FRB,513.298684,6.166874,0.003429,0.469252,0,3.48,0.73138
sample_000974,frb_00974,FRB,497.264598,7.079042,0.003546,1.165496,0,10.66,0.85819
sample_000975,frb_00975,FRB,636.626624,7.010809,0.003088,1.457548,0,3.43,0.3185
sample_000976,frb_00976,FRB,766.91077,8.675511,0.003612,1.602379,0,3.35,0.05505
sample_000977,frb_00977,FRB,234.390711,4.06348,0.003237,1.393744,1,67.88,1.24846
sample_000978,frb_00978,FRB,194.741436,6.551208,0.004144,0.36506,1,405.59,0.21627
sample_000979,frb_00979,FRB,765.651072,6.20636,0.004657,1.636917,0,3.52,0.07373
sample_000980,frb_00980,FRB,787.357561,8.58906,0.004455,0.4719,0,3.6,0.12583
sample_000981,frb_00981,FRB,234.631251,8.327179,0.003064,1.450823,1,128.9,1.24846
sample_000982,frb_00982,FRB,841.748251,4.605386,0.003005,0.941612,0,3.27,0.05603
sample_000983,frb_00983,FRB,617.859076,11.235522,0.004427,1.568569,0,2.96,0.3942
sample_000984,frb_00984,FRB,170.365381,7.62598,0.00391,0.581372,1,419.57,0.50528
sample_000985,frb_00985,FRB,150.813849,5.46759,0.003512,0.499893,1,176.32,0.34013
sample_000986,frb_00986,FRB,144.811742,6.383335,0.004601,0.954251,1,383.53,0.86508
sample_000987,frb_00987,FRB,210.739559,9.819643,0.003399,1.003494,1,177.93,0.70386
sample_000988,frb_00988,FRB,636.139635,5.066785,0.004241,1.255882,0,3.62,0.35979
sample_000989,frb_00989,FRB,424.437789,7.117708,0.004391,1.165361,0,30.72,1.01843
sample_000990,frb_00990,FRB,660.158877,11.301517,0.004965,1.407826,0,2.77,0.07668
sample_000991,frb_00991,FRB,856.271198,5.03735,0.004531,0.479143,0,2.56,0.01278
sample_000992,frb_00992,FRB,376.450459,9.682252,0.00337,0.357264,0,3.37,0.57311
sample_000993,frb_00993,FRB,757.593887,11.046631,0.003213,1.251084,0,3.45,0.24576
sample_000994,frb_00994,FRB,340.495861,9.938933,0.003725,1.117868,1,191.1,0.61735
sample_000995,frb_00995,FRB,497.112223,9.974246,0.003264,0.394316,1,143.32,0.07274
sample_000996,frb_00996,FRB,182.919195,4.760899,0.00444,1.070712,1,384.02,0.85131
sample_000997,frb_00997,FRB,886.607043,8.018447,0.003814,0.658933,0,0.0,0.0
sample_000998,frb_00998,FRB,221.418198,10.124466,0.003074,0.755823,1,595.55,0.48759
sample_000999,frb_00999,FRB,611.889455,7.939708,0.004573,0.464375,0,3.84,0.30867
sample_001000,rfi_00000,RFI,,,,,,6.34,0.13763
sample_001001,rfi_00001,RFI,,,,,,17.04,0.49349
sample_001002,rfi_00002,RFI,,,,,,3.65,0.74809
sample_001003,rfi_00003,RFI,,,,,,4.92,1.08921
sample_001004,rfi_00004,RFI,,,,,,1.71,0.78152
sample_001005,rfi_00005,RFI,,,,,,4.58,0.80806
sample_001006,rfi_00006,RFI,,,,,,297.01,0.1219
sample_001007,rfi_00007,RFI,,,,,,5.17,0.02556
sample_001008,rfi_00008,RFI,,,,,,5.36,1.06955
sample_001009,rfi_00009,RFI,,,,,,4.36,0.04129
sample_001010,rfi_00010,RFI,,,,,,4.56,1.09904
sample_001011,rfi_00011,RFI,,,,,,4.85,0.76481
sample_001012,rfi_00012,RFI,,,,,,152.21,0.93585
sample_001013,rfi_00013,RFI,,,,,,8.49,0.01769
sample_001014,rfi_00014,RFI,,,,,,3.95,0.7884
sample_001015,rfi_00015,RFI,,,,,,3.28,1.09806
sample_001016,rfi_00016,RFI,,,,,,131.86,0.78447
sample_001017,rfi_00017,RFI,,,,,,2.11,0.01376
sample_001018,rfi_00018,RFI,,,,,,1.7,0.34603
sample_001019,rfi_00019,RFI,,,,,,4.34,0.54264
sample_001020,rfi_00020,RFI,,,,,,1.86,0.3185
sample_001021,rfi_00021,RFI,,,,,,18.59,1.75374
sample_001022,rfi_00022,RFI,,,,,,3.86,1.04497
sample_001023,rfi_00023,RFI,,,,,,4.04,0.31457
sample_001024,rfi_00024,RFI,,,,,,5.93,0.03146
sample_001025,rfi_00025,RFI,,,,,,37.75,0.72745
sample_001026,rfi_00026,RFI,,,,,,4.05,0.30278
sample_001027,rfi_00027,RFI,,,,,,5.26,1.19931
sample_001028,rfi_00028,RFI,,,,,,3.46,0.54362
sample_001029,rfi_00029,RFI,,,,,,4.11,0.70582
sample_001030,rfi_00030,RFI,,,,,,4.45,0.83067
sample_001031,rfi_00031,RFI,,,,,,3.33,0.30376
sample_001032,rfi_00032,RFI,,,,,,4.85,1.22782
sample_001033,rfi_00033,RFI,,,,,,4.11,0.74908
sample_001034,rfi_00034,RFI,,,,,,5.56,0.47579
sample_001035,rfi_00035,RFI,,,,,,5.85,1.48832
sample_001036,rfi_00036,RFI,,,,,,2.46,0.99779
sample_001037,rfi_00037,RFI,,,,,,3.99,1.13639
sample_001038,rfi_00038,RFI,,,,,,3.96,0.88769
sample_001039,rfi_00039,RFI,,,,,,3.74,0.46891
sample_001040,rfi_00040,RFI,,,,,,3.96,0.13566
sample_001041,rfi_00041,RFI,,,,,,174.54,0.66847
sample_001042,rfi_00042,RFI,,,,,,4.64,1.72032
sample_001043,rfi_00043,RFI,,,,,,144.52,0.09634
sample_001044,rfi_00044,RFI,,,,,,262.02,0.58982
sample_001045,rfi_00045,RFI,,,,,,5.4,0.28508
sample_001046,rfi_00046,RFI,,,,,,32.79,0.56721
sample_001047,rfi_00047,RFI,,,,,,4.74,0.87884
sample_001048,rfi_00048,RFI,,,,,,61.48,0.39518
sample_001049,rfi_00049,RFI,,,,,,3.93,0.68518
sample_001050,rfi_00050,RFI,,,,,,5.37,0.64487
sample_001051,rfi_00051,RFI,,,,,,4.46,0.36372
sample_001052,rfi_00052,RFI,,,,,,69.46,0.63799
sample_001053,rfi_00053,RFI,,,,,,4.14,0.8464
sample_001054,rfi_00054,RFI,,,,,,4.07,0.18973
sample_001055,rfi_00055,RFI,,,,,,4.3,0.11207
sample_001056,rfi_00056,RFI,,,,,,3.96,0.99779
sample_001057,rfi_00057,RFI,,,,,,4.21,0.20054
sample_001058,rfi_00058,RFI,,,,,,3.72,0.75006
sample_001059,rfi_00059,RFI,,,,,,3.92,0.70779
sample_001060,rfi_00060,RFI,,,,,,2.71,1.15016
sample_001061,rfi_00061,RFI,,,,,,6.48,0.23396
sample_001062,rfi_00062,RFI,,,,,,1.34,1.46473
sample_001063,rfi_00063,RFI,,,,,,28.0,0.95453
sample_001064,rfi_00064,RFI,,,,,,5.06,0.5505
sample_001065,rfi_00065,RFI,,,,,,62.33,0.42861
sample_001066,rfi_00066,RFI,,,,,,299.61,0.85721
sample_001067,rfi_00067,RFI,,,,,,5.24,1.07545
sample_001068,rfi_00068,RFI,,,,,,4.27,0.52593
sample_001069,rfi_00069,RFI,,,,,,9.42,0.75891
sample_001070,rfi_00070,RFI,,,,,,5.09,1.45981
sample_001071,rfi_00071,RFI,,,,,,2.23,0.97616
sample_001072,rfi_00072,RFI,,,,,,4.12,1.26517
sample_001073,rfi_00073,RFI,,,,,,4.22,0.62718
sample_001074,rfi_00074,RFI,,,,,,4.49,1.43327
sample_001075,rfi_00075,RFI,,,,,,5.59,0.01376
sample_001076,rfi_00076,RFI,,,,,,755.79,0.62128
sample_001077,rfi_00077,RFI,,,,,,4.18,0.87982
sample_001078,rfi_00078,RFI,,,,,,3.78,0.75891
sample_001079,rfi_00079,RFI,,,,,,4.17,0.28017
sample_001080,rfi_00080,RFI,,,,,,4.38,0.24576
sample_001081,rfi_00081,RFI,,,,,,152.46,0.75497
sample_001082,rfi_00082,RFI,,,,,,5.55,1.41165
sample_001083,rfi_00083,RFI,,,,,,4.18,0.87294
sample_001084,rfi_00084,RFI,,,,,,322.45,0.7766
sample_001085,rfi_00085,RFI,,,,,,3.72,0.97616
sample_001086,rfi_00086,RFI,,,,,,8.47,0.11796
sample_001087,rfi_00087,RFI,,,,,,4.62,0.87687
sample_001088,rfi_00088,RFI,,,,,,1.36,0.4522
sample_001089,rfi_00089,RFI,,,,,,256.98,0.67437
sample_001090,rfi_00090,RFI,,,,,,18.62,0.97911
sample_001091,rfi_00091,RFI,,,,,,7.0,1.48636
sample_001092,rfi_00092,RFI,,,,,,1.47,0.24576
sample_001093,rfi_00093,RFI,,,,,,4.31,0.29688
sample_001094,rfi_00094,RFI,,,,,,4.06,0.39027
sample_001095,rfi_00095,RFI,,,,,,136.75,0.46989
sample_001096,rfi_00096,RFI,,,,,,4.75,0.20054
sample_001097,rfi_00097,RFI,,,,,,3.04,1.59941
sample_001098,rfi_00098,RFI,,,,,,8.09,1.22094
sample_001099,rfi_00099,RFI,,,,,,36.85,1.50602
sample_001100,rfi_00100,RFI,,,,,,3.43,0.76284
sample_001101,rfi_00101,RFI,,,,,,4.68,1.02728
sample_001102,rfi_00102,RFI,,,,,,2.59,0.02458
sample_001103,rfi_00103,RFI,,,,,,282.28,0.53674
sample_001104,rfi_00104,RFI,,,,,,4.37,0.65864
sample_001105,rfi_00105,RFI,,,,,,12.39,0.21234
sample_001106,rfi_00106,RFI,,,,,,4.47,1.34676
sample_001107,rfi_00107,RFI,,,,,,5.2,0.35095
sample_001108,rfi_00108,RFI,,,,,,223.18,0.81592
sample_001109,rfi_00109,RFI,,,,,,170.43,0.79626
sample_001110,rfi_00110,RFI,,,,,,2.0,0.34308
sample_001111,rfi_00111,RFI,,,,,,2.7,0.10715
sample_001112,rfi_00112,RFI,,,,,,4.35,0.37356
sample_001113,rfi_00113,RFI,,,,,,3.37,0.47972
sample_001114,rfi_00114,RFI,,,,,,4.23,0.49742
sample_001115,rfi_00115,RFI,,,,,,573.91,1.11084
sample_001116,rfi_00116,RFI,,,,,,2.0,0.75203
sample_001117,rfi_00117,RFI,,,,,,2.15,0.68911
sample_001118,rfi_00118,RFI,,,,,,1.17,0.11207
sample_001119,rfi_00119,RFI,,,,,,4.14,0.29098
sample_001120,rfi_00120,RFI,,,,,,3.83,0.05997
sample_001121,rfi_00121,RFI,,,,,,4.31,0.19562
sample_001122,rfi_00122,RFI,,,,,,499.49,0.94372
sample_001123,rfi_00123,RFI,,,,,,4.9,1.52371
sample_001124,rfi_00124,RFI,,,,,,3.93,0.79233
sample_001125,rfi_00125,RFI,,,,,,4.37,0.62423
sample_001126,rfi_00126,RFI,,,,,,4.32,0.41189
sample_001127,rfi_00127,RFI,,,,,,4.04,0.34996
sample_001128,rfi_00128,RFI,,,,,,4.11,1.13246
sample_001129,rfi_00129,RFI,,,,,,3.98,0.65667
sample_001130,rfi_00130,RFI,,,,,,3.98,1.20127
sample_001131,rfi_00131,RFI,,,,,,4.04,0.58884
sample_001132,rfi_00132,RFI,,,,,,5.06,0.32735
sample_001133,rfi_00133,RFI,,,,,,26.92,1.5532
sample_001134,rfi_00134,RFI,,,,,,227.65,0.91226
sample_001135,rfi_00135,RFI,,,,,,5.61,1.38117
sample_001136,rfi_00136,RFI,,,,,,3.91,0.4866
sample_001137,rfi_00137,RFI,,,,,,3.89,0.25657
sample_001138,rfi_00138,RFI,,,,,,5.83,0.7186
sample_001139,rfi_00139,RFI,,,,,,4.82,0.62521
sample_001140,rfi_00140,RFI,,,,,,4.22,0.77955
sample_001141,rfi_00141,RFI,,,,,,3.84,0.1622
sample_001142,rfi_00142,RFI,,,,,,2.84,1.49619
sample_001143,rfi_00143,RFI,,,,,,40.41,0.66355
sample_001144,rfi_00144,RFI,,,,,,9.52,0.09241
sample_001145,rfi_00145,RFI,,,,,,5.13,0.43844
sample_001146,rfi_00146,RFI,,,,,,4.21,0.82182
sample_001147,rfi_00147,RFI,,,,,,4.19,0.59081
sample_001148,rfi_00148,RFI,,,,,,4.13,0.52298
sample_001149,rfi_00149,RFI,,,,,,9.77,0.62718
sample_001150,rfi_00150,RFI,,,,,,3.96,1.28778
sample_001151,rfi_00151,RFI,,,,,,5.5,1.07545
sample_001152,rfi_00152,RFI,,,,,,375.24,0.81396
sample_001153,rfi_00153,RFI,,,,,,5.73,0.08651
sample_001154,rfi_00154,RFI,,,,,,215.78,1.12656
sample_001155,rfi_00155,RFI,,,,,,241.87,0.70779
sample_001156,rfi_00156,RFI,,,,,,2.66,0.52101
sample_001157,rfi_00157,RFI,,,,,,2.43,0.4925
sample_001158,rfi_00158,RFI,,,,,,4.27,0.22512
sample_001159,rfi_00159,RFI,,,,,,90.42,0.5446
sample_001160,rfi_00160,RFI,,,,,,4.5,0.54952
sample_001161,rfi_00161,RFI,,,,,,3.98,1.14721
sample_001162,rfi_00162,RFI,,,,,,3.69,1.32612
