sample_id,label,fits_path,seed,arrival_time,reference_frequency,flux_density,dm_index,width,dm,profile_type,rfi_types
frb_00615,FRB,dataset/fits/frb/frb_00615.fits,2003791236,1.006817,1114.599933,4.751655,-2.1,0.0048,706.719582,2,
frb_00616,FRB,dataset/fits/frb/frb_00616.fits,1709659632,0.686065,1243.291869,7.804209,-2.0,0.003053,747.956705,1,
frb_00617,FRB,dataset/fits/frb/frb_00617.fits,2087775572,1.64606,1354.978245,11.676465,-2.0,0.003496,810.238346,1,
frb_00618,FRB,dataset/fits/frb/frb_00618.fits,1848344729,1.378166,1219.371159,11.447778,-2.1,0.004665,862.559673,2,
frb_00619,FRB,dataset/fits/frb/frb_00619.fits,85673588,1.252969,1290.703098,9.702936,-1.9,0.003018,843.791876,1,
frb_00620,FRB,dataset/fits/frb/frb_00620.fits,1930425953,0.549214,1375.805499,7.329675,-2.1,0.004192,773.408862,1,
frb_00621,FRB,dataset/fits/frb/frb_00621.fits,768389476,0.671623,1110.790491,10.774404,-2.0,0.00308,860.279898,1,
frb_00622,FRB,dataset/fits/frb/frb_00622.fits,451135927,1.031364,1105.534765,9.196015,-1.9,0.00308,412.056404,2,
frb_00623,FRB,dataset/fits/frb/frb_00623.fits,1464727068,1.05616,1111.780971,11.791166,-2.0,0.00318,263.163196,1,
frb_00624,FRB,dataset/fits/frb/frb_00624.fits,535861028,0.841398,1379.277098,10.941991,-1.9,0.004103,532.447415,2,
frb_00625,FRB,dataset/fits/frb/frb_00625.fits,1432228606,1.535078,1108.843045,5.060262,-2.0,0.003874,896.724992,2,
frb_00626,FRB,dataset/fits/frb/frb_00626.fits,220747618,0.769603,1227.47351,9.530289,-2.0,0.004869,233.46706,2,
frb_00627,FRB,dataset/fits/frb/frb_00627.fits,759519078,0.636708,1173.646124,10.008674,-1.9,0.004304,598.780099,1,
frb_00628,FRB,dataset/fits/frb/frb_00628.fits,1675286879,1.013471,1142.284257,4.433093,-2.0,0.003646,682.583793,1,
frb_00629,FRB,dataset/fits/frb/frb_00629.fits,1202340700,0.811247,1347.978467,10.5124,-2.1,0.004792,289.851702,2,
frb_00630,FRB,dataset/fits/frb/frb_00630.fits,1898664815,1.396544,1101.103669,10.279699,-2.1,0.003928,305.111722,2,
frb_00631,FRB,dataset/fits/frb/frb_00631.fits,1878431266,1.489017,1255.83967,5.075292,-2.0,0.004861,434.539497,2,
frb_00632,FRB,dataset/fits/frb/frb_00632.fits,872688800,0.627958,1245.795254,10.98092,-1.9,0.003971,549.762777,2,
frb_00633,FRB,dataset/fits/frb/frb_00633.fits,2091299075,1.16415,1323.214252,8.54339,-2.0,0.003313,127.28007,2,
frb_00634,FRB,dataset/fits/frb/frb_00634.fits,1332860438,0.708459,1101.206449,6.770686,-1.9,0.004185,196.500231,1,
frb_00635,FRB,dataset/fits/frb/frb_00635.fits,1609490925,0.764946,1303.580445,4.119681,-2.1,0.004779,487.581776,2,
frb_00636,FRB,dataset/fits/frb/frb_00636.fits,331900767,0.907825,1314.910036,5.712716,-2.0,0.003185,398.144523,1,
frb_00637,FRB,dataset/fits/frb/frb_00637.fits,1988062669,1.628653,1247.176881,4.152028,-2.0,0.003841,479.524172,2,
frb_00638,FRB,dataset/fits/frb/frb_00638.fits,1996904283,0.865219,1109.423679,10.686806,-2.0,0.004857,614.941335,1,
frb_00639,FRB,dataset/fits/frb/frb_00639.fits,508389543,0.781834,1179.463021,11.696462,-2.0,0.004267,160.760869,1,
frb_00640,FRB,dataset/fits/frb/frb_00640.fits,1856726603,1.582183,1319.324925,8.233233,-2.1,0.00423,572.378775,2,
frb_00641,FRB,dataset/fits/frb/frb_00641.fits,348969883,0.561699,1101.065301,11.871858,-1.9,0.003924,412.938398,1,
frb_00642,FRB,dataset/fits/frb/frb_00642.fits,2096386485,0.677779,1261.147227,10.167865,-2.0,0.004162,771.836656,1,
frb_00643,FRB,dataset/fits/frb/frb_00643.fits,1717744309,0.691471,1266.338116,9.404172,-2.0,0.003277,785.48509,2,
frb_00644,FRB,dataset/fits/frb/frb_00644.fits,1741119022,1.122011,1317.595974,11.941739,-2.0,0.004458,498.371198,1,
frb_00645,FRB,dataset/fits/frb/frb_00645.fits,380217065,0.473031,1297.082137,4.571898,-1.9,0.004903,215.476501,1,
frb_00646,FRB,dataset/fits/frb/frb_00646.fits,1892826889,0.791872,1345.115366,11.591976,-2.0,0.003413,541.72459,2,
frb_00647,FRB,dataset/fits/frb/frb_00647.fits,885395512,0.379678,1195.070994,8.48781,-1.9,0.003175,161.20425,2,
frb_00648,FRB,dataset/fits/frb/frb_00648.fits,53228318,0.829087,1377.461029,4.250331,-1.9,0.004093,722.989225,1,
frb_00649,FRB,dataset/fits/frb/frb_00649.fits,385174090,0.35398,1380.842262,5.779148,-2.1,0.004906,323.292854,2,
frb_00650,FRB,dataset/fits/frb/frb_00650.fits,1581760149,0.357989,1322.154287,7.918119,-2.0,0.003357,779.137039,2,
frb_00651,FRB,dataset/fits/frb/frb_00651.fits,1985321345,1.647351,1285.708669,11.87646,-2.1,0.003824,228.497624,1,
frb_00652,FRB,dataset/fits/frb/frb_00652.fits,713362852,1.197549,1158.251314,4.017336,-2.1,0.003098,460.286533,1,
frb_00653,FRB,dataset/fits/frb/frb_00653.fits,1680162197,1.191925,1253.116945,4.411667,-1.9,0.004898,706.566821,1,
frb_00654,FRB,dataset/fits/frb/frb_00654.fits,1998911893,1.592695,1369.789715,8.616683,-2.0,0.004346,791.714881,1,
frb_00655,FRB,dataset/fits/frb/frb_00655.fits,884147286,0.595605,1195.441301,8.172047,-2.1,0.004427,397.278773,1,
frb_00656,FRB,dataset/fits/frb/frb_00656.fits,1722786834,1.238493,1203.258259,4.595723,-2.1,0.003078,879.592718,2,
frb_00657,FRB,dataset/fits/frb/frb_00657.fits,1438614606,1.041691,1286.161456,6.674293,-2.0,0.004729,342.725847,2,
frb_00658,FRB,dataset/fits/frb/frb_00658.fits,1855563364,1.480984,1160.417639,11.783538,-2.1,0.004989,228.7549,1,
frb_00659,FRB,dataset/fits/frb/frb_00659.fits,1578524039,0.468121,1121.771333,6.518522,-1.9,0.003782,297.596455,2,
frb_00660,FRB,dataset/fits/frb/frb_00660.fits,1741070902,1.584504,1301.95843,4.802484,-2.0,0.003359,663.166713,2,
frb_00661,FRB,dataset/fits/frb/frb_00661.fits,532935090,1.28353,1398.394165,8.059175,-2.0,0.004287,713.904196,1,
frb_00662,FRB,dataset/fits/frb/frb_00662.fits,572960902,0.481335,1114.897683,4.757979,-1.9,0.003667,703.693905,1,
frb_00663,FRB,dataset/fits/frb/frb_00663.fits,341874761,0.65177,1391.779049,10.043792,-2.1,0.003123,870.190587,1,
frb_00664,FRB,dataset/fits/frb/frb_00664.fits,1690873888,0.520972,1114.787663,4.112378,-2.1,0.004154,593.547247,1,
frb_00665,FRB,dataset/fits/frb/frb_00665.fits,1505983443,1.551761,1180.201052,7.218972,-2.1,0.003149,319.073993,2,
frb_00666,FRB,dataset/fits/frb/frb_00666.fits,232133588,1.121738,1256.385077,8.598383,-2.0,0.003481,456.258476,1,
frb_00667,FRB,dataset/fits/frb/frb_00667.fits,821502094,0.932488,1261.377172,7.730659,-1.9,0.004856,667.707957,2,
frb_00668,FRB,dataset/fits/frb/frb_00668.fits,1872963913,0.810435,1239.535209,6.032408,-2.1,0.004017,746.455621,2,
frb_00669,FRB,dataset/fits/frb/frb_00669.fits,83160454,0.779075,1310.497573,4.736926,-1.9,0.003607,344.284724,1,
frb_00670,FRB,dataset/fits/frb/frb_00670.fits,1843814972,0.601302,1196.131911,10.661127,-2.1,0.004303,586.23961,2,
frb_00671,FRB,dataset/fits/frb/frb_00671.fits,1010799123,1.214357,1256.863364,7.675267,-1.9,0.003455,721.155678,1,
frb_00672,FRB,dataset/fits/frb/frb_00672.fits,477672769,1.115107,1214.658328,6.711945,-2.0,0.004862,144.938756,1,
frb_00673,FRB,dataset/fits/frb/frb_00673.fits,428579385,0.877561,1162.8691,5.269402,-2.1,0.004217,172.690391,1,
frb_00674,FRB,dataset/fits/frb/frb_00674.fits,1753606377,1.581523,1245.935914,8.349614,-1.9,0.00389,557.514147,1,
frb_00675,FRB,dataset/fits/frb/frb_00675.fits,1972360442,0.733352,1275.278427,5.589104,-2.0,0.003604,341.486829,2,
frb_00676,FRB,dataset/fits/frb/frb_00676.fits,988493675,0.853796,1223.34977,7.442386,-2.1,0.004836,332.126448,2,
frb_00677,FRB,dataset/fits/frb/frb_00677.fits,750885746,0.978424,1388.266764,8.861068,-1.9,0.004441,532.541935,2,
frb_00678,FRB,dataset/fits/frb/frb_00678.fits,655392398,1.508459,1371.622816,6.147479,-2.0,0.003348,121.780907,1,
frb_00679,FRB,dataset/fits/frb/frb_00679.fits,1762088460,0.870008,1301.011456,11.030689,-2.0,0.004451,232.523814,2,
frb_00680,FRB,dataset/fits/frb/frb_00680.fits,1707991444,0.433164,1111.137216,11.803636,-2.1,0.003481,813.485872,1,
frb_00681,FRB,dataset/fits/frb/frb_00681.fits,1871151974,0.370871,1175.474012,8.850462,-2.1,0.004808,869.74469,1,
frb_00682,FRB,dataset/fits/frb/frb_00682.fits,488757598,1.272781,1304.295324,10.236085,-1.9,0.004691,820.656974,2,
frb_00683,FRB,dataset/fits/frb/frb_00683.fits,478724684,1.079811,1219.825556,6.747663,-2.0,0.003068,681.076014,2,
frb_00684,FRB,dataset/fits/frb/frb_00684.fits,50818990,1.099847,1335.466727,10.777144,-1.9,0.004621,602.584166,1,
frb_00685,FRB,dataset/fits/frb/frb_00685.fits,1417410478,1.016988,1280.944746,10.935471,-2.1,0.003646,686.641547,1,
frb_00686,FRB,dataset/fits/frb/frb_00686.fits,414743068,0.702267,1239.94073,6.539118,-2.1,0.003109,266.635734,1,
frb_00687,FRB,dataset/fits/frb/frb_00687.fits,855699177,1.631757,1189.871068,9.85083,-2.0,0.003438,862.186993,2,
frb_00688,FRB,dataset/fits/frb/frb_00688.fits,704937175,1.491915,1205.099508,11.510162,-2.1,0.004487,839.938259,1,
frb_00689,FRB,dataset/fits/frb/frb_00689.fits,598295510,0.653993,1202.434289,9.901763,-1.9,0.003973,647.192268,1,
frb_00690,FRB,dataset/fits/frb/frb_00690.fits,1856183813,0.70551,1171.864767,6.775516,-1.9,0.004989,713.809171,1,
frb_00691,FRB,dataset/fits/frb/frb_00691.fits,149079929,1.384995,1385.942435,7.302906,-2.1,0.003288,275.582627,1,
frb_00692,FRB,dataset/fits/frb/frb_00692.fits,2076378537,0.811772,1252.363795,10.494568,-2.0,0.004014,625.654873,2,
frb_00693,FRB,dataset/fits/frb/frb_00693.fits,1660706316,0.898681,1194.589281,5.802904,-2.1,0.003795,557.577164,2,
frb_00694,FRB,dataset/fits/frb/frb_00694.fits,599416365,1.520296,1331.35254,7.797523,-2.0,0.004373,298.095436,2,
frb_00695,FRB,dataset/fits/frb/frb_00695.fits,754080569,1.469994,1242.752329,6.684884,-1.9,0.003849,778.35556,1,
frb_00696,FRB,dataset/fits/frb/frb_00696.fits,1377571547,0.854848,1340.386418,6.281825,-2.1,0.004816,888.543012,2,
frb_00697,FRB,dataset/fits/frb/frb_00697.fits,1093940358,0.37494,1332.219804,8.33172,-1.9,0.004569,130.077089,1,
frb_00698,FRB,dataset/fits/frb/frb_00698.fits,858302800,0.846435,1176.337358,5.994983,-2.1,0.00465,229.665825,1,
frb_00699,FRB,dataset/fits/frb/frb_00699.fits,1459254039,0.52194,1199.906042,8.338141,-1.9,0.00464,284.954454,2,
frb_00700,FRB,dataset/fits/frb/frb_00700.fits,2107002899,1.118795,1199.512886,10.268602,-2.0,0.004506,705.476704,2,
frb_00701,FRB,dataset/fits/frb/frb_00701.fits,1811748551,1.010411,1234.434105,7.853139,-2.0,0.00357,403.365024,1,
frb_00702,FRB,dataset/fits/frb/frb_00702.fits,1151514516,0.414851,1396.056937,9.631013,-1.9,0.003406,863.237889,2,
frb_00703,FRB,dataset/fits/frb/frb_00703.fits,711138925,0.57657,1252.11863,9.242611,-2.0,0.003364,695.544196,1,
frb_00704,FRB,dataset/fits/frb/frb_00704.fits,2016996413,0.934947,1175.321003,10.872237,-1.9,0.00354,898.320488,1,
frb_00705,FRB,dataset/fits/frb/frb_00705.fits,59271705,1.028374,1357.313401,7.542665,-2.0,0.004382,485.713934,2,
frb_00706,FRB,dataset/fits/frb/frb_00706.fits,247694516,1.137113,1150.989307,4.656974,-2.1,0.004681,775.126173,2,
frb_00707,FRB,dataset/fits/frb/frb_00707.fits,1883425646,0.488398,1224.053971,7.687664,-2.0,0.00363,727.895029,1,
frb_00708,FRB,dataset/fits/frb/frb_00708.fits,2083919442,0.869161,1232.01852,10.001658,-2.0,0.004848,783.034489,2,
frb_00709,FRB,dataset/fits/frb/frb_00709.fits,560955367,0.796966,1100.237953,9.231251,-2.0,0.004448,170.447179,1,
frb_00710,FRB,dataset/fits/frb/frb_00710.fits,383471470,0.629113,1340.838205,4.037169,-1.9,0.00367,447.894041,1,
frb_00711,FRB,dataset/fits/frb/frb_00711.fits,1246806959,1.26351,1312.737095,5.004417,-2.1,0.004856,554.483186,2,
frb_00712,FRB,dataset/fits/frb/frb_00712.fits,2067026700,1.208834,1374.211279,8.013782,-1.9,0.00345,448.53495,2,
frb_00713,FRB,dataset/fits/frb/frb_00713.fits,2112158782,0.938397,1119.001512,6.369651,-2.0,0.003181,598.587106,1,
frb_00714,FRB,dataset/fits/frb/frb_00714.fits,570084675,0.525158,1383.746989,9.954421,-1.9,0.003432,154.425188,1,
frb_00715,FRB,dataset/fits/frb/frb_00715.fits,82156706,0.533754,1264.214991,9.220574,-2.1,0.003014,158.428856,2,
frb_00716,FRB,dataset/fits/frb/frb_00716.fits,232792703,0.749346,1267.263132,11.454943,-2.0,0.003024,600.01555,2,
frb_00717,FRB,dataset/fits/frb/frb_00717.fits,1281127015,1.558672,1186.968712,6.917857,-1.9,0.003877,817.557688,2,
frb_00718,FRB,dataset/fits/frb/frb_00718.fits,933218567,1.580709,1333.619609,9.30494,-1.9,0.003454,860.408465,2,
frb_00719,FRB,dataset/fits/frb/frb_00719.fits,742357411,1.417024,1272.860869,10.339942,-2.0,0.003175,741.221871,2,
frb_00720,FRB,dataset/fits/frb/frb_00720.fits,1564538605,1.365757,1229.201315,9.160338,-2.0,0.003039,791.599628,2,
frb_00721,FRB,dataset/fits/frb/frb_00721.fits,1688841650,1.34581,1305.201901,6.321534,-2.1,0.003945,855.655279,2,
frb_00722,FRB,dataset/fits/frb/frb_00722.fits,673616912,0.543097,1177.983321,5.637029,-2.1,0.004749,295.558245,2,
frb_00723,FRB,dataset/fits/frb/frb_00723.fits,937148729,1.42821,1133.651901,9.894073,-2.1,0.003906,472.339069,1,
frb_00724,FRB,dataset/fits/frb/frb_00724.fits,1301823595,1.647744,1258.287173,10.0961,-2.1,0.004514,135.827161,2,
frb_00725,FRB,dataset/fits/frb/frb_00725.fits,2113630392,0.603575,1138.663955,7.590168,-2.1,0.004307,833.176877,2,
frb_00726,FRB,dataset/fits/frb/frb_00726.fits,1098272663,0.951273,1183.499194,5.17896,-2.0,0.003378,617.920104,2,
frb_00727,FRB,dataset/fits/frb/frb_00727.fits,248347437,1.169192,1137.29812,10.313821,-2.1,0.004523,385.871893,2,
frb_00728,FRB,dataset/fits/frb/frb_00728.fits,827200882,1.31882,1214.508215,5.45394,-2.0,0.003707,277.47162,2,
frb_00729,FRB,dataset/fits/frb/frb_00729.fits,1931671701,0.744443,1260.64934,9.944809,-1.9,0.003751,132.277195,1,
frb_00730,FRB,dataset/fits/frb/frb_00730.fits,1238213399,1.560666,1243.412513,4.072681,-2.1,0.004882,782.461889,2,
frb_00731,FRB,dataset/fits/frb/frb_00731.fits,408191063,0.626533,1240.173507,4.551587,-2.1,0.004217,595.881333,1,
frb_00732,FRB,dataset/fits/frb/frb_00732.fits,547012423,1.409822,1381.93739,4.540902,-1.9,0.004976,843.121071,1,
frb_00733,FRB,dataset/fits/frb/frb_00733.fits,95319350,0.886943,1392.276768,5.063309,-2.1,0.00338,646.720685,2,
frb_00734,FRB,dataset/fits/frb/frb_00734.fits,1522104809,0.740805,1197.94748,9.739646,-1.9,0.004878,244.497288,1,
frb_00735,FRB,dataset/fits/frb/frb_00735.fits,936426395,1.220877,1338.691067,7.686706,-2.1,0.004627,483.637912,2,
frb_00736,FRB,dataset/fits/frb/frb_00736.fits,3631986,1.490849,1208.724846,4.637126,-2.0,0.004553,718.461357,2,
frb_00737,FRB,dataset/fits/frb/frb_00737.fits,1116520443,1.394209,1367.894716,6.606873,-1.9,0.003512,577.010311,2,
frb_00738,FRB,dataset/fits/frb/frb_00738.fits,1987657532,1.438821,1190.079216,6.324524,-1.9,0.003896,650.855239,1,
frb_00739,FRB,dataset/fits/frb/frb_00739.fits,1731968897,1.109705,1296.939083,6.995201,-1.9,0.00323,249.581181,2,
frb_00740,FRB,dataset/fits/frb/frb_00740.fits,1156316855,1.368402,1284.491549,10.078289,-2.0,0.003017,532.141895,1,
frb_00741,FRB,dataset/fits/frb/frb_00741.fits,1475014483,1.176217,1159.664165,10.643239,-2.0,0.004406,639.575916,2,
frb_00742,FRB,dataset/fits/frb/frb_00742.fits,1544964155,1.11946,1358.309765,6.816754,-2.1,0.00447,282.605488,1,
frb_00743,FRB,dataset/fits/frb/frb_00743.fits,2019199670,0.738515,1133.274534,7.949846,-2.0,0.003313,207.691849,2,
frb_00744,FRB,dataset/fits/frb/frb_00744.fits,1593325654,0.459506,1309.445574,4.338447,-2.0,0.003075,577.950345,2,
frb_00745,FRB,dataset/fits/frb/frb_00745.fits,1582776385,1.063089,1140.275406,8.103193,-1.9,0.003401,783.177916,2,
frb_00746,FRB,dataset/fits/frb/frb_00746.fits,1440163746,1.115228,1303.0957,10.680162,-1.9,0.003562,148.287696,1,
frb_00747,FRB,dataset/fits/frb/frb_00747.fits,423129726,0.551228,1226.194195,6.270484,-2.0,0.004011,174.58475,2,
frb_00748,FRB,dataset/fits/frb/frb_00748.fits,782159660,1.551861,1206.811581,8.370448,-2.0,0.003099,253.97025,1,
frb_00749,FRB,dataset/fits/frb/frb_00749.fits,926204114,1.48267,1268.992,6.514811,-2.1,0.003593,385.030176,1,
frb_00750,FRB,dataset/fits/frb/frb_00750.fits,150267606,1.026659,1195.035301,5.914587,-2.1,0.004117,863.403079,1,
frb_00751,FRB,dataset/fits/frb/frb_00751.fits,2037692439,0.750469,1118.637398,8.901761,-2.1,0.003069,719.656076,1,
frb_00752,FRB,dataset/fits/frb/frb_00752.fits,1426439563,1.371817,1244.398134,5.930081,-1.9,0.004017,721.80417,2,
frb_00753,FRB,dataset/fits/frb/frb_00753.fits,1977340355,0.563445,1233.368754,7.584549,-1.9,0.003183,488.224643,1,
frb_00754,FRB,dataset/fits/frb/frb_00754.fits,709099176,1.360283,1195.859913,4.079985,-2.0,0.004528,706.357564,1,
frb_00755,FRB,dataset/fits/frb/frb_00755.fits,1338216052,1.590323,1183.161015,11.093957,-2.1,0.003808,318.893428,1,
frb_00756,FRB,dataset/fits/frb/frb_00756.fits,674128708,1.328515,1174.533763,7.366957,-2.0,0.003154,736.455276,2,
frb_00757,FRB,dataset/fits/frb/frb_00757.fits,1424613748,0.571378,1214.974335,9.482109,-1.9,0.003515,715.730804,1,
frb_00758,FRB,dataset/fits/frb/frb_00758.fits,1821098954,1.373129,1194.122587,5.754227,-2.1,0.003013,330.54624,1,
frb_00759,FRB,dataset/fits/frb/frb_00759.fits,267630828,1.09746,1225.610627,10.849,-2.1,0.00452,126.498569,2,
frb_00760,FRB,dataset/fits/frb/frb_00760.fits,1545660497,0.753379,1355.942883,11.601451,-1.9,0.003992,709.201519,2,
frb_00761,FRB,dataset/fits/frb/frb_00761.fits,1932835866,1.183337,1321.662817,4.649788,-2.1,0.003424,675.765848,2,
frb_00762,FRB,dataset/fits/frb/frb_00762.fits,644937161,0.845587,1155.231791,10.613078,-2.0,0.003935,782.323364,2,
frb_00763,FRB,dataset/fits/frb/frb_00763.fits,1089037296,1.50704,1170.709159,11.397562,-2.0,0.004963,408.11312,2,
frb_00764,FRB,dataset/fits/frb/frb_00764.fits,664183756,0.446556,1124.371791,4.177305,-2.1,0.003379,369.568714,2,
frb_00765,FRB,dataset/fits/frb/frb_00765.fits,1432141605,1.386365,1197.343057,9.35362,-2.0,0.003527,331.998284,1,
frb_00766,FRB,dataset/fits/frb/frb_00766.fits,877017099,1.270241,1173.328927,6.144059,-2.1,0.004501,455.857607,1,
frb_00767,FRB,dataset/fits/frb/frb_00767.fits,700472451,0.761233,1302.26525,9.230432,-2.0,0.004008,361.288523,2,
frb_00768,FRB,dataset/fits/frb/frb_00768.fits,864148252,1.201384,1378.059256,10.670295,-1.9,0.003684,314.386293,1,
frb_00769,FRB,dataset/fits/frb/frb_00769.fits,1497243668,0.734185,1399.457114,6.084868,-2.1,0.003129,265.345848,1,
frb_00770,FRB,dataset/fits/frb/frb_00770.fits,634914705,0.698289,1196.602754,10.544435,-1.9,0.004339,818.271403,2,
frb_00771,FRB,dataset/fits/frb/frb_00771.fits,1190591742,1.004424,1376.003357,4.46659,-1.9,0.004069,451.05823,1,
frb_00772,FRB,dataset/fits/frb/frb_00772.fits,273348476,0.439589,1327.735228,10.705742,-2.1,0.004833,124.313987,1,
frb_00773,FRB,dataset/fits/frb/frb_00773.fits,411973468,1.008422,1241.848867,6.133921,-2.0,0.004682,236.835673,2,
frb_00774,FRB,dataset/fits/frb/frb_00774.fits,902901632,1.103414,1214.304725,8.937074,-1.9,0.003009,120.700713,2,
frb_00775,FRB,dataset/fits/frb/frb_00775.fits,1427925073,0.565109,1379.496673,10.609325,-1.9,0.003598,228.24909,1,
frb_00776,FRB,dataset/fits/frb/frb_00776.fits,2019415604,1.242171,1121.378723,6.675944,-1.9,0.003849,709.529519,1,
frb_00777,FRB,dataset/fits/frb/frb_00777.fits,814208288,0.777734,1272.580555,4.219474,-2.1,0.003467,850.655832,1,
frb_00778,FRB,dataset/fits/frb/frb_00778.fits,1454529207,1.212322,1392.860465,4.661406,-2.1,0.003735,415.165876,2,
frb_00779,FRB,dataset/fits/frb/frb_00779.fits,1606606728,1.15655,1273.767467,4.266853,-2.0,0.004166,222.108483,1,
frb_00780,FRB,dataset/fits/frb/frb_00780.fits,1938760148,0.717518,1378.988026,6.090188,-2.0,0.003872,754.635205,1,
frb_00781,FRB,dataset/fits/frb/frb_00781.fits,373720867,0.43297,1117.627952,6.718471,-2.0,0.003096,514.01283,2,
frb_00782,FRB,dataset/fits/frb/frb_00782.fits,1321808216,0.974713,1392.28901,5.983174,-2.1,0.004169,209.787634,1,
frb_00783,FRB,dataset/fits/frb/frb_00783.fits,1222144237,0.972533,1140.917103,9.629986,-1.9,0.004907,458.207999,1,
frb_00784,FRB,dataset/fits/frb/frb_00784.fits,646284942,1.555924,1308.842615,4.145884,-2.0,0.003664,487.703559,1,
frb_00785,FRB,dataset/fits/frb/frb_00785.fits,872039787,0.812923,1358.551862,6.245361,-1.9,0.003398,694.999112,2,
frb_00786,FRB,dataset/fits/frb/frb_00786.fits,1176686194,0.912647,1225.835224,5.252064,-2.0,0.003786,868.149139,1,
frb_00787,FRB,dataset/fits/frb/frb_00787.fits,1790411177,1.119533,1396.237168,6.497239,-1.9,0.00377,473.180994,1,
frb_00788,FRB,dataset/fits/frb/frb_00788.fits,871750,0.966662,1165.393222,10.550862,-2.1,0.004467,386.194642,2,
frb_00789,FRB,dataset/fits/frb/frb_00789.fits,652566492,1.34893,1171.238645,6.36758,-2.0,0.003775,769.217125,2,
frb_00790,FRB,dataset/fits/frb/frb_00790.fits,616142519,1.015262,1220.688244,6.455487,-2.1,0.004987,127.777181,2,
frb_00791,FRB,dataset/fits/frb/frb_00791.fits,451363873,1.303364,1356.969628,6.979052,-1.9,0.004261,681.787763,2,
frb_00792,FRB,dataset/fits/frb/frb_00792.fits,923177765,0.404708,1348.236833,5.228867,-2.1,0.004826,374.542166,1,
frb_00793,FRB,dataset/fits/frb/frb_00793.fits,1687404238,0.854655,1210.095467,6.136239,-2.1,0.004704,262.68049,1,
frb_00794,FRB,dataset/fits/frb/frb_00794.fits,1245507828,1.646601,1343.829215,6.502164,-2.1,0.004007,177.00982,2,
frb_00795,FRB,dataset/fits/frb/frb_00795.fits,1302795795,1.452321,1274.42426,5.506523,-1.9,0.003843,418.818,1,
frb_00796,FRB,dataset/fits/frb/frb_00796.fits,1405969622,1.547335,1327.790705,9.453677,-2.0,0.003804,670.638089,1,
frb_00797,FRB,dataset/fits/frb/frb_00797.fits,692024958,1.61552,1312.684551,7.089417,-2.1,0.004639,371.380358,2,
frb_00798,FRB,dataset/fits/frb/frb_00798.fits,998554533,0.568141,1131.987149,9.815248,-2.0,0.003504,538.994143,2,
frb_00799,FRB,dataset/fits/frb/frb_00799.fits,948728243,1.602289,1213.980373,10.756283,-2.0,0.003413,383.18535,2,
