sample_id,true_label,source_true_label,y_true,score_vlm,score_external,vlm_predicted_label,external_predicted_label,external_n_candidates,external_aggregation
sample_001644,NON_FRB,NOISE,0,0.15,0.7419853210449219,NON_FRB,FRB,1,max
sample_001645,NON_FRB,NOISE,0,0.15,0.04979582875967026,NON_FRB,NON_FRB,1,max
sample_001646,NON_FRB,NOISE,0,0.15,0.032930128276348114,NON_FRB,NON_FRB,1,max
sample_001647,NON_FRB,NOISE,0,0.1,0.1908622533082962,NON_FRB,NON_FRB,1,max
sample_001648,NON_FRB,NOISE,0,0.15,0.06940149515867233,NON_FRB,NON_FRB,1,max
sample_001649,NON_FRB,NOISE,0,0.15,0.07143939286470413,NON_FRB,NON_FRB,1,max
sample_001650,NON_FRB,NOISE,0,0.15,0.0850449949502945,NON_FRB,NON_FRB,1,max
sample_001651,NON_FRB,NOISE,0,0.15,0.8364742398262024,NON_FRB,FRB,1,max
sample_001652,NON_FRB,NOISE,0,0.15,0.03744275122880936,NON_FRB,NON_FRB,1,max
sample_001653,NON_FRB,NOISE,0,0.15,0.02854696847498417,NON_FRB,NON_FRB,1,max
sample_001654,NON_FRB,NOISE,0,0.15,0.023823965340852737,NON_FRB,NON_FRB,1,max
sample_001655,NON_FRB,NOISE,0,0.1,0.08021767437458038,NON_FRB,NON_FRB,1,max
sample_001656,NON_FRB,NOISE,0,0.15,0.4376227855682373,NON_FRB,NON_FRB,1,max
sample_001657,NON_FRB,NOISE,0,0.15,0.3480887711048126,NON_FRB,NON_FRB,1,max
sample_001658,NON_FRB,NOISE,0,0.15,0.6719132661819458,NON_FRB,FRB,1,max
sample_001659,NON_FRB,NOISE,0,0.15,0.05370067432522774,NON_FRB,NON_FRB,1,max
sample_001660,NON_FRB,NOISE,0,0.15,0.0446101613342762,NON_FRB,NON_FRB,1,max
sample_001661,NON_FRB,NOISE,0,0.15,0.04621192812919617,NON_FRB,NON_FRB,1,max
sample_001662,NON_FRB,NOISE,0,0.15,0.06177782639861107,NON_FRB,NON_FRB,1,max
sample_001663,NON_FRB,NOISE,0,0.15,0.3055616319179535,NON_FRB,NON_FRB,1,max
sample_001664,NON_FRB,NOISE,0,0.15,0.05192003771662712,NON_FRB,NON_FRB,1,max
sample_001665,NON_FRB,NOISE,0,0.15,0.023265426978468895,NON_FRB,NON_FRB,1,max
sample_001666,NON_FRB,NOISE,0,0.15,0.029475003480911255,NON_FRB,NON_FRB,1,max
sample_001667,NON_FRB,NOISE,0,0.15,0.1614905595779419,NON_FRB,NON_FRB,1,max
sample_001668,NON_FRB,NOISE,0,0.15,0.05893712490797043,NON_FRB,NON_FRB,1,max
sample_001669,NON_FRB,NOISE,0,0.1,0.021783985197544098,NON_FRB,NON_FRB,1,max
sample_001670,NON_FRB,NOISE,0,0.15,0.011037415824830532,NON_FRB,NON_FRB,1,max
sample_001671,NON_FRB,NOISE,0,0.15,0.1371881663799286,NON_FRB,NON_FRB,1,max
sample_001672,NON_FRB,NOISE,0,0.15,0.07587719708681107,NON_FRB,NON_FRB,1,max
sample_001673,NON_FRB,NOISE,0,0.1,0.1034371629357338,NON_FRB,NON_FRB,1,max
sample_001674,NON_FRB,NOISE,0,0.15,0.977867841720581,NON_FRB,FRB,1,max
sample_001675,NON_FRB,NOISE,0,0.15,0.037014469504356384,NON_FRB,NON_FRB,1,max
sample_001676,NON_FRB,NOISE,0,0.15,0.2360607534646988,NON_FRB,NON_FRB,1,max
sample_001677,NON_FRB,NOISE,0,0.15,0.06674032658338547,NON_FRB,NON_FRB,1,max
sample_001678,NON_FRB,NOISE,0,0.15,0.17635910212993622,NON_FRB,NON_FRB,1,max
sample_001679,NON_FRB,NOISE,0,0.15,0.05586142838001251,NON_FRB,NON_FRB,1,max
sample_001680,NON_FRB,NOISE,0,0.15,0.09265848249197006,NON_FRB,NON_FRB,1,max
sample_001681,NON_FRB,NOISE,0,0.15,0.07769414782524109,NON_FRB,NON_FRB,1,max
sample_001682,NON_FRB,NOISE,0,0.15,0.0613887682557106,NON_FRB,NON_FRB,1,max
sample_001683,NON_FRB,NOISE,0,0.15,0.3070448338985443,NON_FRB,NON_FRB,1,max
sample_001684,NON_FRB,NOISE,0,0.15,0.04108217731118202,NON_FRB,NON_FRB,1,max
sample_001685,NON_FRB,NOISE,0,0.15,0.11378490179777145,NON_FRB,NON_FRB,1,max
sample_001686,NON_FRB,NOISE,0,0.15,0.02997044287621975,NON_FRB,NON_FRB,1,max
sample_001687,NON_FRB,NOISE,0,0.15,0.08799250423908234,NON_FRB,NON_FRB,1,max
sample_001688,NON_FRB,NOISE,0,0.15,0.07770463079214096,NON_FRB,NON_FRB,1,max
sample_001689,NON_FRB,NOISE,0,0.15,0.0647650808095932,NON_FRB,NON_FRB,1,max
sample_001690,NON_FRB,NOISE,0,0.15,0.05435279756784439,NON_FRB,NON_FRB,1,max
sample_001691,NON_FRB,NOISE,0,0.15,0.05280410870909691,NON_FRB,NON_FRB,1,max
sample_001692,NON_FRB,NOISE,0,0.15,0.0611865259706974,NON_FRB,NON_FRB,1,max
sample_001693,NON_FRB,NOISE,0,0.15,0.05727337673306465,NON_FRB,NON_FRB,1,max
sample_001694,NON_FRB,NOISE,0,0.15,0.02441808022558689,NON_FRB,NON_FRB,1,max
sample_001695,NON_FRB,NOISE,0,0.1,0.03726646676659584,NON_FRB,NON_FRB,1,max
sample_001696,NON_FRB,NOISE,0,0.15,0.03677646070718765,NON_FRB,NON_FRB,1,max
sample_001697,NON_FRB,NOISE,0,0.15,0.06901320070028305,NON_FRB,NON_FRB,1,max
sample_001698,NON_FRB,NOISE,0,0.15,0.06252072006464005,NON_FRB,NON_FRB,1,max
sample_001699,NON_FRB,NOISE,0,0.15,0.3603038191795349,NON_FRB,NON_FRB,1,max
sample_001700,NON_FRB,NOISE,0,0.15,0.07872290909290314,NON_FRB,NON_FRB,1,max
sample_001701,NON_FRB,NOISE,0,0.15,0.13275112211704254,NON_FRB,NON_FRB,1,max
sample_001702,NON_FRB,NOISE,0,0.15,0.019298629835247993,NON_FRB,NON_FRB,1,max
sample_001703,NON_FRB,NOISE,0,0.15,0.023948555812239647,NON_FRB,NON_FRB,1,max
sample_001704,NON_FRB,NOISE,0,0.1,0.0678664967417717,NON_FRB,NON_FRB,1,max
sample_001705,NON_FRB,NOISE,0,0.15,0.07004274427890778,NON_FRB,NON_FRB,1,max
sample_001706,NON_FRB,NOISE,0,0.15,0.09379498660564423,NON_FRB,NON_FRB,1,max
sample_001707,NON_FRB,NOISE,0,0.15,0.039996713399887085,NON_FRB,NON_FRB,1,max
sample_001708,NON_FRB,NOISE,0,0.15,0.06185996159911156,NON_FRB,NON_FRB,1,max
sample_001709,NON_FRB,NOISE,0,0.1,0.8653106689453125,NON_FRB,FRB,2,max
sample_001710,NON_FRB,NOISE,0,0.15,0.033408764749765396,NON_FRB,NON_FRB,1,max
sample_001711,NON_FRB,NOISE,0,0.15,0.042937442660331726,NON_FRB,NON_FRB,1,max
sample_001712,NON_FRB,NOISE,0,0.15,0.10836346447467804,NON_FRB,NON_FRB,1,max
sample_001713,NON_FRB,NOISE,0,0.1,0.06475373357534409,NON_FRB,NON_FRB,1,max
sample_001714,NON_FRB,NOISE,0,0.1,0.05814947187900543,NON_FRB,NON_FRB,1,max
sample_001715,NON_FRB,NOISE,0,0.15,0.045331940054893494,NON_FRB,NON_FRB,1,max
sample_001716,NON_FRB,NOISE,0,0.1,0.10839813947677612,NON_FRB,NON_FRB,1,max
sample_001717,NON_FRB,NOISE,0,0.15,0.09386928379535675,NON_FRB,NON_FRB,1,max
sample_001718,NON_FRB,NOISE,0,0.15,0.05557745695114136,NON_FRB,NON_FRB,1,max
sample_001719,NON_FRB,NOISE,0,0.15,0.09773489087820053,NON_FRB,NON_FRB,1,max
sample_001720,NON_FRB,NOISE,0,0.15,0.015749042853713036,NON_FRB,NON_FRB,1,max
sample_001721,NON_FRB,NOISE,0,0.1,0.043843917548656464,NON_FRB,NON_FRB,1,max
sample_001722,NON_FRB,NOISE,0,0.15,0.03226729482412338,NON_FRB,NON_FRB,1,max
sample_001723,NON_FRB,NOISE,0,0.15,0.03714444488286972,NON_FRB,NON_FRB,1,max
sample_001724,NON_FRB,NOISE,0,0.15,0.14165695011615753,NON_FRB,NON_FRB,1,max
sample_001725,NON_FRB,NOISE,0,0.1,0.09223176538944244,NON_FRB,NON_FRB,1,max
sample_001726,NON_FRB,NOISE,0,0.15,0.05538725480437279,NON_FRB,NON_FRB,1,max
sample_001727,NON_FRB,NOISE,0,0.1,0.16772659122943878,NON_FRB,NON_FRB,1,max
sample_001728,NON_FRB,NOISE,0,0.1,0.0801924467086792,NON_FRB,NON_FRB,1,max
sample_001729,NON_FRB,NOISE,0,0.15,0.040440209209918976,NON_FRB,NON_FRB,1,max
sample_001730,NON_FRB,NOISE,0,0.15,0.07367660850286484,NON_FRB,NON_FRB,1,max
sample_001731,NON_FRB,NOISE,0,0.15,0.08733005076646805,NON_FRB,NON_FRB,1,max
sample_001732,NON_FRB,NOISE,0,0.15,0.07101865857839584,NON_FRB,NON_FRB,1,max
sample_001733,NON_FRB,NOISE,0,0.15,0.020901154726743698,NON_FRB,NON_FRB,1,max
sample_001734,NON_FRB,NOISE,0,0.15,0.028799446299672127,NON_FRB,NON_FRB,1,max
sample_001735,NON_FRB,NOISE,0,0.15,0.03310086950659752,NON_FRB,NON_FRB,1,max
sample_001736,NON_FRB,NOISE,0,0.15,0.036788925528526306,NON_FRB,NON_FRB,1,max
sample_001737,NON_FRB,NOISE,0,0.15,0.03991413488984108,NON_FRB,NON_FRB,1,max
sample_001738,NON_FRB,NOISE,0,0.15,0.06908758729696274,NON_FRB,NON_FRB,1,max
sample_001739,NON_FRB,NOISE,0,0.15,0.20709969103336334,NON_FRB,NON_FRB,1,max
sample_001740,NON_FRB,NOISE,0,0.1,0.0724029615521431,NON_FRB,NON_FRB,1,max
sample_001741,NON_FRB,NOISE,0,0.15,0.037411294877529144,NON_FRB,NON_FRB,1,max
sample_001742,NON_FRB,NOISE,0,0.15,0.09099998325109482,NON_FRB,NON_FRB,1,max
sample_001743,NON_FRB,NOISE,0,0.15,0.030319344252347946,NON_FRB,NON_FRB,1,max
sample_001744,NON_FRB,NOISE,0,0.15,0.39223358035087585,NON_FRB,NON_FRB,1,max
sample_001745,NON_FRB,NOISE,0,0.1,0.057417720556259155,NON_FRB,NON_FRB,1,max
sample_001746,NON_FRB,NOISE,0,0.15,0.012709436938166618,NON_FRB,NON_FRB,1,max
sample_001747,NON_FRB,NOISE,0,0.15,0.24502362310886383,NON_FRB,NON_FRB,1,max
sample_001748,NON_FRB,NOISE,0,0.15,0.05309898406267166,NON_FRB,NON_FRB,1,max
sample_001749,NON_FRB,NOISE,0,0.15,0.036707401275634766,NON_FRB,NON_FRB,1,max
sample_001750,NON_FRB,NOISE,0,0.15,0.06009473279118538,NON_FRB,NON_FRB,1,max
sample_001751,NON_FRB,NOISE,0,0.15,0.060785867273807526,NON_FRB,NON_FRB,1,max
sample_001752,NON_FRB,NOISE,0,0.15,0.15570421516895294,NON_FRB,NON_FRB,1,max
sample_001753,NON_FRB,NOISE,0,0.15,0.05333317816257477,NON_FRB,NON_FRB,1,max
sample_001754,NON_FRB,NOISE,0,0.1,0.09752753376960754,NON_FRB,NON_FRB,1,max
sample_001755,NON_FRB,NOISE,0,0.1,0.05307947099208832,NON_FRB,NON_FRB,1,max
sample_001756,NON_FRB,NOISE,0,0.15,0.05272373929619789,NON_FRB,NON_FRB,1,max
sample_001757,NON_FRB,NOISE,0,0.15,0.1681019812822342,NON_FRB,NON_FRB,1,max
sample_001758,NON_FRB,NOISE,0,0.15,0.29446491599082947,NON_FRB,NON_FRB,1,max
sample_001759,NON_FRB,NOISE,0,0.15,0.5708279013633728,NON_FRB,FRB,2,max
sample_001760,NON_FRB,NOISE,0,0.15,0.02562464028596878,NON_FRB,NON_FRB,1,max
sample_001761,NON_FRB,NOISE,0,0.15,0.06394543498754501,NON_FRB,NON_FRB,1,max
sample_001762,NON_FRB,NOISE,0,0.15,0.05051588639616966,NON_FRB,NON_FRB,1,max
sample_001763,NON_FRB,NOISE,0,0.15,0.07685010880231857,NON_FRB,NON_FRB,1,max
sample_001764,NON_FRB,NOISE,0,0.15,0.1400369256734848,NON_FRB,NON_FRB,1,max
sample_001765,NON_FRB,NOISE,0,0.15,0.06699815392494202,NON_FRB,NON_FRB,1,max
sample_001766,NON_FRB,NOISE,0,0.15,0.16782180964946747,NON_FRB,NON_FRB,1,max
sample_001767,NON_FRB,NOISE,0,0.15,0.0822523981332779,NON_FRB,NON_FRB,1,max
sample_001768,NON_FRB,NOISE,0,0.15,0.12691140174865723,NON_FRB,NON_FRB,1,max
sample_001769,NON_FRB,NOISE,0,0.15,0.04589850455522537,NON_FRB,NON_FRB,1,max
sample_001770,NON_FRB,NOISE,0,0.15,0.28615885972976685,NON_FRB,NON_FRB,1,max
sample_001771,NON_FRB,NOISE,0,0.1,0.029232904314994812,NON_FRB,NON_FRB,1,max
sample_001772,NON_FRB,NOISE,0,0.15,0.040189631283283234,NON_FRB,NON_FRB,1,max
sample_001773,NON_FRB,NOISE,0,0.15,0.13790783286094666,NON_FRB,NON_FRB,1,max
sample_001774,NON_FRB,NOISE,0,0.15,0.1176249235868454,NON_FRB,NON_FRB,1,max
sample_001775,NON_FRB,NOISE,0,0.15,0.025549231097102165,NON_FRB,NON_FRB,1,max
sample_001776,NON_FRB,NOISE,0,0.15,0.05579059198498726,NON_FRB,NON_FRB,1,max
sample_001777,NON_FRB,NOISE,0,0.15,0.08805646002292633,NON_FRB,NON_FRB,1,max
sample_001778,NON_FRB,NOISE,0,0.15,0.02481326088309288,NON_FRB,NON_FRB,1,max
sample_001779,NON_FRB,NOISE,0,0.1,0.15943752229213715,NON_FRB,NON_FRB,1,max
sample_001780,NON_FRB,NOISE,0,0.1,0.625320315361023,NON_FRB,FRB,2,max
sample_001781,NON_FRB,NOISE,0,0.15,0.05595483258366585,NON_FRB,NON_FRB,1,max
sample_001782,NON_FRB,NOISE,0,0.15,0.04384980723261833,NON_FRB,NON_FRB,1,max
sample_001783,NON_FRB,NOISE,0,0.15,0.05510498583316803,NON_FRB,NON_FRB,1,max
sample_001784,NON_FRB,NOISE,0,0.15,0.08854340761899948,NON_FRB,NON_FRB,1,max
sample_001785,NON_FRB,NOISE,0,0.15,0.04066943749785423,NON_FRB,NON_FRB,1,max
sample_001786,NON_FRB,NOISE,0,0.15,0.05409196764230728,NON_FRB,NON_FRB,1,max
sample_001787,NON_FRB,NOISE,0,0.15,0.02356557734310627,NON_FRB,NON_FRB,1,max
sample_001788,NON_FRB,NOISE,0,0.15,0.0504988357424736,NON_FRB,NON_FRB,1,max
sample_001789,NON_FRB,NOISE,0,0.15,0.031411062926054,NON_FRB,NON_FRB,1,max
sample_001790,NON_FRB,NOISE,0,0.15,0.04412178695201874,NON_FRB,NON_FRB,1,max
sample_001791,NON_FRB,NOISE,0,0.15,0.04401566460728645,NON_FRB,NON_FRB,1,max
sample_001792,NON_FRB,NOISE,0,0.15,0.1612745225429535,NON_FRB,NON_FRB,1,max
sample_001793,NON_FRB,NOISE,0,0.15,0.0441330261528492,NON_FRB,NON_FRB,1,max
sample_001794,NON_FRB,NOISE,0,0.15,0.035840559750795364,NON_FRB,NON_FRB,1,max
sample_001795,NON_FRB,NOISE,0,0.15,0.07653304189443588,NON_FRB,NON_FRB,1,max
sample_001796,NON_FRB,NOISE,0,0.15,0.07822254300117493,NON_FRB,NON_FRB,1,max
sample_001797,NON_FRB,NOISE,0,0.15,0.04093393683433533,NON_FRB,NON_FRB,1,max
sample_001798,NON_FRB,NOISE,0,0.15,0.06174413114786148,NON_FRB,NON_FRB,1,max
sample_001799,NON_FRB,NOISE,0,0.15,0.4655539095401764,NON_FRB,NON_FRB,1,max
sample_001800,NON_FRB,NOISE,0,0.1,0.08080388605594635,NON_FRB,NON_FRB,1,max
sample_001801,NON_FRB,NOISE,0,0.15,0.06624403595924377,NON_FRB,NON_FRB,1,max
sample_001802,NON_FRB,NOISE,0,0.15,0.11253797262907028,NON_FRB,NON_FRB,1,max
sample_001803,NON_FRB,NOISE,0,0.15,0.08638180792331696,NON_FRB,NON_FRB,1,max
sample_001804,NON_FRB,NOISE,0,0.15,0.06165287271142006,NON_FRB,NON_FRB,1,max
sample_001805,NON_FRB,NOISE,0,0.1,0.49251604080200195,NON_FRB,NON_FRB,1,max
sample_001806,NON_FRB,NOISE,0,0.15,0.025047605857253075,NON_FRB,NON_FRB,1,max
sample_001807,NON_FRB,NOISE,0,0.15,0.04688762500882149,NON_FRB,NON_FRB,1,max
sample_001808,NON_FRB,NOISE,0,0.15,0.06631240993738174,NON_FRB,NON_FRB,1,max
sample_001809,NON_FRB,NOISE,0,0.1,0.2256631851196289,NON_FRB,NON_FRB,1,max
sample_001810,NON_FRB,NOISE,0,0.15,0.038090769201517105,NON_FRB,NON_FRB,1,max
sample_001811,NON_FRB,NOISE,0,0.15,0.6196014285087585,NON_FRB,FRB,1,max
sample_001812,NON_FRB,NOISE,0,0.15,0.02383067086338997,NON_FRB,NON_FRB,1,max
sample_001813,NON_FRB,NOISE,0,0.15,0.17143326997756958,NON_FRB,NON_FRB,1,max
sample_001814,NON_FRB,NOISE,0,0.15,0.269045889377594,NON_FRB,NON_FRB,1,max
sample_001815,NON_FRB,NOISE,0,0.15,0.06861108541488647,NON_FRB,NON_FRB,1,max
sample_001816,NON_FRB,NOISE,0,0.15,0.024528667330741882,NON_FRB,NON_FRB,1,max
sample_001817,NON_FRB,NOISE,0,0.1,0.038730815052986145,NON_FRB,NON_FRB,1,max
sample_001818,NON_FRB,NOISE,0,0.15,0.157352015376091,NON_FRB,NON_FRB,1,max
sample_001819,NON_FRB,NOISE,0,0.15,0.14445771276950836,NON_FRB,NON_FRB,1,max
sample_001820,NON_FRB,NOISE,0,0.15,0.0233189407736063,NON_FRB,NON_FRB,1,max
sample_001821,NON_FRB,NOISE,0,0.1,0.05395836755633354,NON_FRB,NON_FRB,1,max
sample_001822,NON_FRB,NOISE,0,0.15,0.0913647711277008,NON_FRB,NON_FRB,1,max
sample_001823,NON_FRB,NOISE,0,0.15,0.038364868611097336,NON_FRB,NON_FRB,1,max
sample_001824,NON_FRB,NOISE,0,0.15,0.03821798786520958,NON_FRB,NON_FRB,1,max
sample_001825,NON_FRB,NOISE,0,0.1,0.04392492026090622,NON_FRB,NON_FRB,1,max
sample_001826,NON_FRB,NOISE,0,0.1,0.023446155712008476,NON_FRB,NON_FRB,1,max
sample_001827,NON_FRB,NOISE,0,0.15,0.07028159499168396,NON_FRB,NON_FRB,1,max
sample_001828,NON_FRB,NOISE,0,0.15,0.316588819026947,NON_FRB,NON_FRB,1,max
sample_001829,NON_FRB,NOISE,0,0.15,0.09768984466791153,NON_FRB,NON_FRB,1,max
sample_001830,NON_FRB,NOISE,0,0.1,0.018198387697339058,NON_FRB,NON_FRB,1,max
sample_001831,NON_FRB,NOISE,0,0.15,0.08890412002801895,NON_FRB,NON_FRB,1,max
sample_001832,NON_FRB,NOISE,0,0.15,0.08457759767770767,NON_FRB,NON_FRB,1,max
sample_001833,NON_FRB,NOISE,0,0.15,0.03180532529950142,NON_FRB,NON_FRB,1,max
sample_001834,NON_FRB,NOISE,0,0.1,0.09557481110095978,NON_FRB,NON_FRB,1,max
sample_001835,NON_FRB,NOISE,0,0.15,0.127534881234169,NON_FRB,NON_FRB,1,max
sample_001836,NON_FRB,NOISE,0,0.15,0.2190529853105545,NON_FRB,NON_FRB,1,max
sample_001837,NON_FRB,NOISE,0,0.15,0.2116801142692566,NON_FRB,NON_FRB,1,max
sample_001838,NON_FRB,NOISE,0,0.15,0.030796697363257408,NON_FRB,NON_FRB,1,max
sample_001839,NON_FRB,NOISE,0,0.15,0.46040230989456177,NON_FRB,NON_FRB,1,max
sample_001840,NON_FRB,NOISE,0,0.15,0.0589294508099556,NON_FRB,NON_FRB,1,max
sample_001841,NON_FRB,NOISE,0,0.15,0.09387616068124771,NON_FRB,NON_FRB,1,max
sample_001842,NON_FRB,NOISE,0,0.1,0.04320135712623596,NON_FRB,NON_FRB,1,max
sample_001843,NON_FRB,NOISE,0,0.15,0.025629116222262383,NON_FRB,NON_FRB,1,max
sample_001844,NON_FRB,NOISE,0,0.15,0.02587415836751461,NON_FRB,NON_FRB,1,max
sample_001845,NON_FRB,NOISE,0,0.15,0.05393211543560028,NON_FRB,NON_FRB,1,max
sample_001846,NON_FRB,NOISE,0,0.15,0.08968357741832733,NON_FRB,NON_FRB,1,max
sample_001847,NON_FRB,NOISE,0,0.15,0.027249788865447044,NON_FRB,NON_FRB,1,max
sample_001848,NON_FRB,NOISE,0,0.15,0.03340216353535652,NON_FRB,NON_FRB,1,max
sample_001849,NON_FRB,NOISE,0,0.1,0.09854880720376968,NON_FRB,NON_FRB,1,max
sample_001850,NON_FRB,NOISE,0,0.1,0.31720590591430664,NON_FRB,NON_FRB,1,max
sample_001851,NON_FRB,NOISE,0,0.15,0.03899761661887169,NON_FRB,NON_FRB,1,max
sample_001852,NON_FRB,NOISE,0,0.1,0.1541447937488556,NON_FRB,NON_FRB,1,max
sample_001853,NON_FRB,NOISE,0,0.1,0.13129675388336182,NON_FRB,NON_FRB,1,max
sample_001854,NON_FRB,NOISE,0,0.1,0.035291723906993866,NON_FRB,NON_FRB,1,max
sample_001855,NON_FRB,NOISE,0,0.15,0.07402697205543518,NON_FRB,NON_FRB,1,max
sample_001856,NON_FRB,NOISE,0,0.15,0.02114803157746792,NON_FRB,NON_FRB,1,max
sample_001857,NON_FRB,NOISE,0,0.15,0.14847217500209808,NON_FRB,NON_FRB,1,max
sample_001858,NON_FRB,NOISE,0,0.15,0.02510063163936138,NON_FRB,NON_FRB,1,max
sample_001859,NON_FRB,NOISE,0,0.15,0.055586040019989014,NON_FRB,NON_FRB,1,max
sample_001860,NON_FRB,NOISE,0,0.15,0.12629179656505585,NON_FRB,NON_FRB,1,max
sample_001861,NON_FRB,NOISE,0,0.15,0.029375407844781876,NON_FRB,NON_FRB,1,max
sample_001862,NON_FRB,NOISE,0,0.15,0.8722010254859924,NON_FRB,FRB,2,max
sample_001863,NON_FRB,NOISE,0,0.15,0.09066502004861832,NON_FRB,NON_FRB,1,max
sample_001864,NON_FRB,NOISE,0,0.15,0.17469321191310883,NON_FRB,NON_FRB,1,max
sample_001865,NON_FRB,NOISE,0,0.15,0.06855165213346481,NON_FRB,NON_FRB,1,max
sample_001866,NON_FRB,NOISE,0,0.15,0.0937870442867279,NON_FRB,NON_FRB,1,max
sample_001867,NON_FRB,NOISE,0,0.15,0.1280585527420044,NON_FRB,NON_FRB,1,max
sample_001868,NON_FRB,NOISE,0,0.15,0.09073619544506073,NON_FRB,NON_FRB,1,max
sample_001869,NON_FRB,NOISE,0,0.1,0.26911985874176025,NON_FRB,NON_FRB,1,max
sample_001870,NON_FRB,NOISE,0,0.15,0.026885440573096275,NON_FRB,NON_FRB,1,max
sample_001871,NON_FRB,NOISE,0,0.1,0.02698964625597,NON_FRB,NON_FRB,1,max
sample_001872,NON_FRB,NOISE,0,0.15,0.029207071289420128,NON_FRB,NON_FRB,1,max
sample_001873,NON_FRB,NOISE,0,0.15,0.047486431896686554,NON_FRB,NON_FRB,1,max
sample_001874,NON_FRB,NOISE,0,0.1,0.10614888370037079,NON_FRB,NON_FRB,1,max
sample_001875,NON_FRB,NOISE,0,0.15,0.030685177072882652,NON_FRB,NON_FRB,1,max
sample_001876,NON_FRB,NOISE,0,0.15,0.03619333356618881,NON_FRB,NON_FRB,1,max
sample_001877,NON_FRB,NOISE,0,0.15,0.05915569141507149,NON_FRB,NON_FRB,1,max
sample_001878,NON_FRB,NOISE,0,0.1,0.021746179088950157,NON_FRB,NON_FRB,1,max
sample_001879,NON_FRB,NOISE,0,0.15,0.11558666080236435,NON_FRB,NON_FRB,1,max
sample_001880,NON_FRB,NOISE,0,0.15,0.04527326673269272,NON_FRB,NON_FRB,1,max
sample_001881,NON_FRB,NOISE,0,0.15,0.04427618160843849,NON_FRB,NON_FRB,1,max
sample_001882,NON_FRB,NOISE,0,0.15,0.03237641975283623,NON_FRB,NON_FRB,1,max
sample_001883,NON_FRB,NOISE,0,0.1,0.10603813827037811,NON_FRB,NON_FRB,1,max
sample_001884,NON_FRB,NOISE,0,0.15,0.02561604045331478,NON_FRB,NON_FRB,1,max
sample_001885,NON_FRB,NOISE,0,0.15,0.028181444853544235,NON_FRB,NON_FRB,1,max
sample_001886,NON_FRB,NOISE,0,0.15,0.012259761802852154,NON_FRB,NON_FRB,1,max
sample_001887,NON_FRB,NOISE,0,0.15,0.08432143181562424,NON_FRB,NON_FRB,1,max
sample_001888,NON_FRB,NOISE,0,0.15,0.018732348456978798,NON_FRB,NON_FRB,1,max
sample_001889,NON_FRB,NOISE,0,0.15,0.19764786958694458,NON_FRB,NON_FRB,1,max
sample_001890,NON_FRB,NOISE,0,0.15,0.03941411152482033,NON_FRB,NON_FRB,1,max
sample_001891,NON_FRB,NOISE,0,0.15,0.15356634557247162,NON_FRB,NON_FRB,1,max
sample_001892,NON_FRB,NOISE,0,0.15,0.1322845220565796,NON_FRB,NON_FRB,1,max
sample_001893,NON_FRB,NOISE,0,0.15,0.12889446318149567,NON_FRB,NON_FRB,1,max
sample_001894,NON_FRB,NOISE,0,0.15,0.0857199877500534,NON_FRB,NON_FRB,1,max
sample_001895,NON_FRB,NOISE,0,0.15,0.05945731699466705,NON_FRB,NON_FRB,1,max
sample_001896,NON_FRB,NOISE,0,0.15,0.019600369036197662,NON_FRB,NON_FRB,1,max
sample_001897,NON_FRB,NOISE,0,0.15,0.024529477581381798,NON_FRB,NON_FRB,1,max
sample_001898,NON_FRB,NOISE,0,0.1,0.15958727896213531,NON_FRB,NON_FRB,1,max
sample_001899,NON_FRB,NOISE,0,0.15,0.022863950580358505,NON_FRB,NON_FRB,1,max
sample_001900,NON_FRB,NOISE,0,0.15,0.076402448117733,NON_FRB,NON_FRB,1,max
sample_001901,NON_FRB,NOISE,0,0.1,0.0245653223246336,NON_FRB,NON_FRB,1,max
sample_001902,NON_FRB,NOISE,0,0.15,0.08364386856555939,NON_FRB,NON_FRB,1,max
sample_001903,NON_FRB,NOISE,0,0.15,0.06906024366617203,NON_FRB,NON_FRB,1,max
sample_001904,NON_FRB,NOISE,0,0.15,0.1140691265463829,NON_FRB,NON_FRB,1,max
sample_001905,NON_FRB,NOISE,0,0.15,0.07213263213634491,NON_FRB,NON_FRB,1,max
sample_001906,NON_FRB,NOISE,0,0.15,0.14166861772537231,NON_FRB,NON_FRB,1,max
sample_001907,NON_FRB,NOISE,0,0.15,0.07182776927947998,NON_FRB,NON_FRB,1,max
sample_001908,NON_FRB,NOISE,0,0.15,0.031266212463378906,NON_FRB,NON_FRB,1,max
sample_001909,NON_FRB,NOISE,0,0.15,0.08803349733352661,NON_FRB,NON_FRB,1,max
sample_001910,NON_FRB,NOISE,0,0.1,0.4322001039981842,NON_FRB,NON_FRB,1,max
sample_001911,NON_FRB,NOISE,0,0.15,0.114718958735466,NON_FRB,NON_FRB,1,max
sample_001912,NON_FRB,NOISE,0,0.15,0.05155814811587334,NON_FRB,NON_FRB,1,max
sample_001913,NON_FRB,NOISE,0,0.15,0.08309104293584824,NON_FRB,NON_FRB,1,max
sample_001914,NON_FRB,NOISE,0,0.1,0.2672486901283264,NON_FRB,NON_FRB,1,max
sample_001915,NON_FRB,NOISE,0,0.15,0.6748831868171692,NON_FRB,FRB,1,max
sample_001916,NON_FRB,NOISE,0,0.1,0.1382124423980713,NON_FRB,NON_FRB,1,max
sample_001917,NON_FRB,NOISE,0,0.1,0.029884522780776024,NON_FRB,NON_FRB,1,max
